text,score
Additional proof that radical liberalism is an emotional and mental illness. How much evidence is needed? Radical Liberals are insane. Literally. Clinically.,0.6
Good for them!,0.0
I find it hard to believe the Khadr haters are all incapable of understanding the facts of the case. Unfortunately this leads to the conclusion that they are deliberately ignoring and denying the facts to sustain a sadistic vendetta against a victimized young man.,0.5
The moral of this story? Cats rock.,0.0
Can't believe he had the balls (and stupidity) to do it. Now let's see who moves to override and who votes to override.,0.9125
"Worse judgements have been made in Canadian Courts.   In one case a Judge pontificated that a raped woman suffered no lasting harm, since she didn't get pregnant or catch an STD, so he let the rapist off with a Judicial Wrist Slap.",0.4
"Trump may be ignorant, but he's not stupid. This was a preemptive tweet on account of the chatter that the Mexicans were planning to cancel the meeting.",0.6571428571
This guy.....Al-Rawi..........get him out of the country.....for his and everyone else's safety,0.4
Are you kidding me?  ZERO federal dollars for this clown.  You're gonna get political from the pulpit?  Find your own damn money to fund your so called church.,0.8026315789
"He's proud of his attack against Nixon, wants journalists to attack Trump, but Trump is evil for fighting back and for not wilting when the media people attack him.  Got it.",0.0
Exactly why would a disruption of the electrical grid kill 90% of Americans within a year?  That sounds completely ridiculous.,0.7
"I don't care for our Congressmen going to foreign countries, then slamming U.S. policy.  That's like talking trash about a best friend behind their backs.  If you have a problem with something, man up and deal with it at home.",0.0
"Far too late. Watching most of the team intentionally insult so many Americans last week was more than enough. After more than 35 years, I'm done with the NFL and idiot millionaires telling me my country sucks.",0.7428571429
AWE! Talk about stupid. Angering at least 50% of your customers.. ON PURPOSE. Its burger flippin time,0.8545454545
I make a comment suggesting to meet Justin in a Tim Hortons will boost the cost of a double double to $1500 and that comment gets punted for not meeting civility standards?  The Liberal snowflakes are up early on a Saturday controlling the comment boards.,0.0
"Go home!  You lost, and for good reason.  The Liberals are correcting all the bad numbers Harper ran up, from the ballooning debt (with nothing to show for it), record breaking negative balance of trade, to terrible GDP growth.  Go away, Harper. You had your kick at the can.",0.4
$10 million and an apology to a murderer.,0.0
Nice try HRC.  Those were DNC emails that were released. They were written by your handlers and yourself. You lost it on your own.,0.0
"said by a real POS, McStain is finished",0.0
I watched Question period yesterday...obvious why it is not called Question AND ANSWER. It is embarrassing to watch them repeat the same scripted lines as answer to any question posed. Guess it ultimately doesn't matter as who can believe anything they say.,0.0
"'Sunny ways my friends, sunny ways'",0.0
He can't even stand up to Sophie or his wacko mother. He's a dyed-in-the-wool pantywaist.,0.1666666667
When this person opens her mouth it is only to change feet,0.5
"Call it what it is, common sense. When a murderous 7th century cult declares war on us, we should listen to them. Calling it a hate crime is just more politically correct stupidity.",0.7066666667
He gets his info from Breitbart. Might as well cite RT.,0.0
"If he thinks that line sells, he's dumber than I thought.",0.6571428571
"Digging deep for this one, Denver Post. Next week, a group of TWO dozen people who believe the sun is filled with billions of light bulbs and hand warmers. Well done.",0.0
"Ok, how about a different kind of reporting like telling the truth or not having a preconceived agenda.",0.0
"I disagree, he lived most of his early life in the middle east, he was technically a Canadian born to severely misguided Muslim radicals.",0.5
"I had hoped Mc Elroy would have been named a cardinal last time. Now, more than ever, his voice needs to be heard.",0.0
Leo XIII condemned SOCIALISM.  Hitler said he was a SOCIALIST.  Hitler was the leader of the NAZI Party and NAZI is a German acronym for … National Socialist:  http://jonjayray.tripod.com/hitler.html,0.0
"To get influence u need the plain brown envelopes stuffed with $100,000 that a certain prior PM made so infamous :-)",0.2
"If Trudeau wants to attract business, he could simply meet with investors. There was no need to tie this with a pay for access event. His explanation is nonsense as are his ethics and moral character. He is a disingenuous phony.",0.7
Residential School survivors that were sexually abused for years didn't even get close to what this man is getting. This is so wrong!,0.6
"Slapping some cheese on that nothingburger... New and improved formula, upgraded from mostly BS to 100% BS! But the public will gobble it up because we are stupid as sh*t... Nom nom nom",0.8181818182
"Gee, where's the outrage about the $100 million taxpayers are on the hook for to settle sexual harassment incidents in the RCMP. Hypocrites!!",0.6666666667
Clutch those pearls Globe!! No fault found nor anything unethical at all...  But.... but....simply because there is nothing there is evidently no reason to stop churning out this nonsense.  Have to keep all those Harper/Trump supporters who swarm these pages happy and entertained.,0.8333333333
Time for charter schools and vouchers.,0.0
Fuque those 3rd grade educated NFL azzes.,0.2
He should just go out there and give everyone a hug and all their problems will go away . You know like the Hydro problems in Ontario.,0.0
Bernstein is a legend in his own mind. He's yesterday's mashed potatoes laying at the bottom of a dumpster. IGNORE THE SIMP!!!!!!,0.5394736842
Looks to me like the perp’s lawyer is auditioning for a gig on fake news CNN with his flat out lies.,0.5
"I have a right to not participate in whatever I choose. Nobody can stop me. You can fire me, belittle me, try to intimidate me, but i will do as I choose. I am an American. Not a goose stepping nazi.",0.2
impeach him!!!! also I may be wrong but I don't think he has the power to change the pfd without a vote by the people,0.1666666667
Let's get real! Enough of the political correctness gone amok.,0.0
"Penny ante stuff, compared to what the Clintons charged, but par for the course for the LPC.",0.0
What needs to be phased out is Trudeau and his party of crooks,0.8
"Weak, cowardly gun owner freaks out and empties his gun at a barking dog? Yep, he's gonna be a right-wing NRA hero now.",0.5131578947
The only electoral reform needed is recall legislation,0.0
"Justin is a baffle gabbing lefty who speaks from script or it's uh,uh,uh,uh,uh , duh , speaking to the dumbed down dependent voters who are as uneducated in the matters of life as he is..",0.0
"Musk is building the BIGGEST factory in the world to make car batteries for electric  vehicles. Yes, it's not Will it happen? its only Will it be in two or three years.  The Oil-Sands will phase themselves out.",0.0
"If Justin really wanted to connect with regular Canadians he could have started Canada's 150th Anniversary attending a New Years event and attending an annual event that draws Canadians together, the World Junior Championships. Instead he went to the Bahamas.  The man is a hypocrite.",0.6
"This is hilarious (as in Hillary). There is no chance that Trudeau thinks for himself. And to cover up his illegal and immoral behaviour, he calls it lobbying instead of fundraising? Does he think Canadians are that stupid?",0.593220339
Common sense is slowly dying.,0.1666666667
"Drumpf supporters are the kakocracy. They are the bacterial infection in the body politic, and Drumpf is the diarrhea.",0.6333333333
No pay freeze to state union employees.  Keep the automatic pay raise; could have saved 80 million this year alone by freezing wages.  He is paying back the union votes that put him in office; with your children's money.,0.0
"What a fn joke this judge is. She was passed out and he was having sex with her body, but the judge did not know. FUCK",0.8714285714
"Thank you Canada, for voting in this buffoon.  Was Polkaroo not available?",0.6
You can't fix stupid and entitled.,0.8148148148
"It is not just President Trump ... (calling it) fake news; it is EVERY serious, honest thinking adult who calls it fake news. ALL others, for any reason, are just being ridiculous.",0.8
Wwwaaaaaa..... mommy.... wwwaaaa.... USA is turning away from the Marxist/liberalism and we can't stop the Trump Train of Alt Modernism.  WAAA..  change my diaper ... I just sheez on myself. - Carly Bernstein,0.5
wE ARE STOPPING ALL OUR DONATIONS TO THE cATHOLIC cHURCH AS LONG AS POLITICAL HACKS LIKE MCELROY ARE IN POWER,0.0
The media favors style far over substance.,0.0
"I bet CSIS is snooping in on Khadr's private social media activity. Once a jihadist, always a jihadist.",0.0
"Tomorrow he/all other #FAKERS will come with other evidences to continue their lies go... Oh, how disgusting/tiresome/stupid it all became.",0.7941176471
One-term Prime Minister,0.0
"Putin ordered cyber campaign, etc., nonsense.. The report neither assessed “the impact Russian activities had on the outcome of the 2016 election”   nor did it provide details on the evidence underpinning its conclusions...   ha ha    sure for sure, valley girls and boys",0.0
"Our oils read;  President IS taking different tactics to deal with a corrupt malignant, hipoctitical , one way press! Idiots forget what witnessed them doing during the last election process.",0.8518518519
his name says it all..needs to be in prison..call it what it is RAPE...,0.5142857143
"Mr. Vargas, You are totally NUTS!",0.5492957746
This is how Sunnydaze does things differently? Liberal voters were duped.,0.3
Stephen Harper please come back. All is forgiven.,0.0
"With all due respect,  Sen McCain, when overseas, the AMERICAN thing to do is keep quiet about the President of the USA.  Airing your dirty laundry to foreigners is INAPPROPRIATE and quite frankly NONE OF THEIR BUSINESS.",0.5
It was the content of those emails that was most damaging to Hillary Clinton's chances.,0.0
"Man, just die already.",0.949044586
I'M sick and tired of this POS RINO.   I wish he would fad into the sunset.,0.3
"This is a very good opinion article -factual and clear.  I agree with the compensation Canada has provided to Omar Khadr.  It is time we all move on, and support our Canadian citizens.",0.0
"Great news.  Get Trump to support as well. If Trudeau wants to give money to terrorists, pay for it himself.  Don't drag Canadians into it.  Trudeau, like his father, is the worst PM in the history of Canada. Such a dodo brain. Impeach him",0.6
He's a murderer. He's a murderer!!! He's a MURDERER!!!!!,0.7413793103
"Shakedown, right out of Clinton Foundation Inc.    Trudeau, an arrogant  clown.",0.7142857143
"This had to kill them to report this.  All of this is nonsense,  time to work on OUR COUNTRY.",0.6
Four more years of Looney Toons?  Lord help us!,0.0
"As people are murdered by druggies and illegals, this Bishop proves that he hates life.  The Pope should remove him.  He is the problem, not the solution.",0.3
"It seems incredible that the madness in the world has progressed to the point where we have to put up with this oaf, this irredeemable moron for the next four years.",0.6753246753
"The celebrity Prime Minister flies around the world on his jets, where does he think the fuel comes from? This guy is the ultimate rich kid clown.",0.6
"This is probably the most cruel, inhumane and heartless action I have ever seen a Canadian government take. To apologize and compensate a terrorist killer who robbed a family of their father and husband is beyond the pale! There can be no redemption from this one Trudeau!",0.0
Just digging deeper...,0.0
"Tensions escalate between Trump and Tillerson. We must unite around Tillerson   because, as we all know, Trump is a moron.",0.90625
Has the accused testified?,0.0
"Bernstein, your already doing a different kind of reporting - you're making things up!",0.0
Leftwingnuts are simply unhinged nut jobs and it's time we took their obvious need for an azz whipping seriously.,0.3571428571
"If the bishop wants to go down this road, then he and his parish can start paying taxes.  No more hiding behind the 501c(3).",0.2
I hope future Canadian jihadis don't end up in CIA run secret prisons and get tortured. $10 million is a lot of tax payers' money.,0.0
"Different kind of reporting, try reporting the truth. It would be a new concept for the media....",0.0
now who is going to teach the propaganda on Monday with all the teachers tied up in Washington.,0.0
Presidential tweeting is an appropriate response in an era of a malignant mainstream media. Clowns like this Bernstein can go to the back of the room and STFU!,0.515625
I was about to sputter in disbelief when I saw these ridiculous biased comments. But then I remembered this is the Sun Myung Moon paper. Sheesh,0.6
"The Great Cheeto is not fit to be President.  If he is our only hope, we're all doomed to fiery death.",0.5
Someone let the alt-right trolls out.  Time to use the ignore button.,0.7
"Well that does it, I'm voting for Hillary, oh wait......................stupid hypocrites.",0.8571428571
"Amazing, he's at least going to listen to what his own intelligence services have to say and not opt for the FSB,GRU or a guy lying on a bed in a Ecuadoran Embassy.",0.0
I am retired military and we have an old adage that fits McCain  no one is totally useless they can always serve as a bad example .,0.5
"I'm tuning Russianese, I think i'm turning Russianese, I think I think so.....",0.0
Lets see now.  Trudeau gets a gift to the Trudeau foundation from reps of the communist Chinese government and his dopey supporters think there is nothing wrong with that?  Where's the outrage?  Have Canadians sunk so low that they believe the Selfie King can do no wrong?,0.1666666667
Just another example of willful ignorance and infantilism. We have allowed the Morlocks above ground when we should have been sealing the holes.,0.5
"We pay for tickets to watch a football game, not have to deal with someones political issues - whatever they are. Until players are disciplined and they apologize for their actions; NFL tax breaks,  anti-trust protection and military participation's should be removed.",0.0
Does he think the middle class is stupid?,0.65
Perhaps the more important question is  would you plagiarize from Margaret Wente?,0.0
I don't think we heard anything that we didn't already know.  This was more proof that the liberals needed to hear and see and hopefully sink into their thick heads.  Now what hyperbole are they going to manufacture to destroy this president?,0.4
"McCain is a complete failure as a man, a sailor, an airman, a senator and a human. His only success is to have killed hundreds is American sailors, almost sinking an Aircraft carrier and screwing the American citizens with Obama Care.",0.6
"As a Pastafarian, I find these flat-Earthers to be just ignorant bumpkins out to get their faces on something other than milk cartons and toilet bowls for a change.",0.6101694915
They are either trolls or morons with a collective IQ of 50. They make claims with made up evidence and should take their lumps when they try and pass their idiocy as fact.,0.8703703704
"Hey Bernstein, the American People have figured out where the malignancy lies, it is with the disgraced lap dog leftist propagandist media , the radical socialist progressive party formerly known as Democrats , and their treasonous foreign and domestic overlords. You are done.",0.5
when will he stroke out,0.0
Washington Examiner's new commenting system is a friggin train-wreck.,0.7
"Tell you what, if Harper was elected these talks would have been far more on track.  Bottom line is based on Liberal priorities and current performance, they are blowing it.  When they do, we are going to pay a terrible price.",0.0
"I see that Steven Harper's old gang of 'nail 'em and jail 'em tramplers of human rights is crying foul.  To be expected, I suppose, from a  bunch who were in lockstep with the United States in trying to prevent Khadr's release from Guantanamo.",0.2
RCMP must investigate this kid PM behaving with China for probably treason of Canada,0.0
"How hard is it to stick to the subject folks? You all are worse than two year olds. Which, frankly, explains the idiotic and stupid ideas here.",0.8787878788
Liberals give the false impression of being open minded except when it come to political opposition.  The Neo Nazi party is alive and well.,0.5
"What a shameful day for Canada, Trudeau should resign for paying blood money to a terrorist. Ordinary Canadians have to wait for all government services but Trudeau and his team can get blood money to a terrorist in a hurry.",0.4
wench and evil whore o f the first order!,0.9422718808
i would hope Trump gives junior a good spanking over this.,0.6
Oh what's that? The curvature of the earth from space as a man freefalls from orbit? FFS these people are stupid. 🌏 https://youtu.be/vvbN-cWe0A0,0.9347826087
Carl Bernstein is known as a malicious left-wing schmuck. With all due respect.,0.6615384615
Khadr is a now great hero to many Muslims who live in Canada. He confounded America and now Canada. He will be a guest of honour in every mosque he visits and a role model for young Muslims in their quest for jihad.,0.0
"Carl, let me try and explain something to you. The PEOPLE elected someone to get rid of the malignant MEDIA.  And he's doing a fine job of it.  How does it feel, Carl?  Why don't you go find a tar pit to fall into, you old elitist/socialist dinosaur.",0.6
"Remember the players strike season in 1982?  As far as I am concerned, this is the Fan Strike Season of 2017!    No more pro-football for me this year!  1%-ers disrespecting America and their fans!    No more!",0.0
I guess their current type of reporting - just making sh!t up - isn't working well eough.,0.2
The teacher's unions are living up to their reputations as a bunch of radical NUTS.,0.2
"As controversial as it appeared, we needed to show our collective strength and resolve. Our voice needed to be heard loud and clear.  YOU SUCK !!",0.8695652174
"Butts did all the damage to Ontario. Now he wants to do the same for all of Canada. Just think, no decent jobs and economic slavery for you kids and grand kids. Only in Canada and Venezuela, eh!",0.0
This is not the greatest column as a tribute to Martin Luther King Day. All that civil rights movement and some one is worried about a name.,0.0
"So basically, it will now be a crime to insult Prophet Mohammed. Canada joins the ranks of Islam, the most backwards society on earth.",0.5
No JT they are upset with useless politicians like you who globe trot around the world do selfies and giving hard eared taxpayer money away to other countries as well as not protecting our own borders from 3rd world refugee queue jumpers.,0.1666666667
Trudeau is an idiot.  He needs to be out asap.,0.9111111111
"Absolutely Hilarious, this is the person that just signed a European trade deal to bring in cheap goods to make the corporate elite boatloads of more money. Is this propaganda designed to assuage the STUPID ?",0.88
Alaskans need to veto governer Bill Walker at the next election.,0.0
The establishment and lamestream media are still angry that the corrupt pant suit lady didn't win.,0.8333333333
There is no more an elite than Justin who never had to work a day in his life. No world leader is as elite or as unqualified as an  every days man than  Justin. His heart is corrupt. He even charged charities to speak as an MP.,0.3
Who gives a crap?  The guy is dead.  This is stupid all around.,0.8611111111
Rally around this Mad M'F**ker?  Are you crazy?,0.7213114754
"To call for the immediate resignation of this Judge, please sign the petition linked below....  https://www.change.org/p/stephen-mcneil-we-demand-the-immediate-resignation-of-the-dis-honorable-gregory-lenehan",0.0
"Tough day today:  Comey, Lynch, Hillary, Billy Jeff, McCain Easy day today:      Trump, Sessions",0.0
First thing the commies do is control the press.,0.0
Who cares. Trump is disgusting.,0.7666666667
Dirty rotten liar. Give me my vote back.,0.7910447761
"Democrats continuously flirt with becoming full on disciples of their ideological elders, the Nazi and Communist Parties.",0.3
"I don't agree with the protesters' opinions, but I respect their right to express it. That's the America I support. Shame on the press for making a big deal out of nothing.",0.0
"Sounds like this hag needs to be investigated herself, Weintraub",0.6
